Date,Vol_HC,Vol_LC,Vol_HL_Ratio,VolVaR_HC,VolVaR_LC,VolVaR_HL_Ratio,DY_TCI_HC,DY_TCI_LC,DY_HL_Ratio,EDC_HC,EDC_LC,EDC_HL_Ratio,CVaR_HC,CVaR_LC,CVaR_HL_Ratio,OutDegree_avg_HC,InDegree_avg_HC,Closeness_avg_HC,Betweenness_avg_HC,Eigenvector_avg_HC,OutDegree_avg_LC,InDegree_avg_LC,Closeness_avg_LC,Betweenness_avg_LC,Eigenvector_avg_LC,InDegree_HL_Ratio,Eigenvector_HL_Ratio
2020-06-04,0.0231426755014947,0.0314084785564189,0.736828925346497,0.0128018359601172,0.0207848923057911,0.615920244943986,85.9535619864816,77.7580011531,1.10539829614762,0.563492291356036,0.573010510717027,0.983389101625587,0.0464199555228643,0.063315689615879,0.73315091100615,0.814000509994567,0.814000509994567,0,68.24,0.324089059552162,0.962521434930726,0.962521434930726,3.46944695195361e-20,94.62,0.249795002935303,0.845695981880291,1.29742010746348
2020-06-05,0.0229712534378452,0.0314080191329202,0.731381795860151,0.0127570456304336,0.0207455757973826,0.61492849150242,86.0219429136029,77.7895327440225,1.10582927907114,0.56089071622223,0.571658340160839,0.981164231880917,0.046403724886103,0.063475346017903,0.731051152884067,0.800300631133047,0.800300631133047,0,71.94,0.287394441817693,0.931784400280116,0.931784400280116,0,94.66,0.447785139507874,0.858890351558213,0.64181326368612
2020-06-08,0.0227908295300771,0.0312249917053028,0.729890651218544,0.0127095479024947,0.0205721595013473,0.61780329389641,86.0329446659092,77.8885638874309,1.10456452618961,0.556563876293839,0.564908445056607,0.985228458105398,0.0464810480288274,0.0637768187491119,0.728807879422093,0.819425655481395,0.819425655481395,0,73.36,0.297596257770547,0.916876887109798,0.916876887109798,0,92.06,0.48159408916344,0.89371394022638,0.617940013108323
2020-06-09,0.0226920244732302,0.0311552558701787,0.728353012659758,0.0126611313358749,0.0205050147388612,0.617465117539246,85.9634890187685,77.9357084805758,1.10300516534335,0.559842369050359,0.564028042696222,0.992578961808612,0.0463681518942327,0.0638855341711751,0.725800488260671,0.745958008479142,0.745958008479142,0,65.38,0.327249151788298,0.939517907011875,0.939517907011875,1.63870802711713e-05,96.8,0.354905706006156,0.793979553675194,0.922073514880659
2020-06-10,0.0221034553719826,0.0305119333960167,0.724420019049601,0.0122570835820286,0.0198570036025304,0.617267530760114,85.8966952746996,77.9295036302274,1.10223588337321,0.544364827689456,0.556086725233627,0.978920738416754,0.043865597881178,0.0610834988079944,0.718125168616521,0.782396168057887,0.782396168057887,0,71.32,0.267558299115694,0.954289324808947,0.954289324808947,0,94.24,0.383418036380885,0.819873122037205,0.697823977299555
2020-06-11,0.0219960314873436,0.0300366490622372,0.732306438103896,0.0121565284782379,0.0194164523538141,0.626094214160083,85.872056816892,77.96790494866,1.10137699446249,0.542500767171036,0.551875647168361,0.98301269489707,0.0438465909304733,0.0610411429906698,0.718312088900027,0.818944901106208,0.818944901106208,0,72.28,0.275268377475021,0.905609313183709,0.905609313183709,0,94.86,0.325740248839778,0.904302649259614,0.845054851082948
2020-06-12,0.0219211093174349,0.0299073486890044,0.732967323362044,0.0121067849049009,0.0193878541972466,0.624452029694979,85.8277344999082,77.9683367280445,1.10080242957186,0.542130663975264,0.552519873858946,0.981196676580842,0.043762453539716,0.0609372412134318,0.718156133561063,0.784566393846766,0.784566393846766,0,70.94,0.240481667793934,0.883926324463377,0.883926324463377,0,90.88,0.377248190488686,0.887592520024865,0.637462746958217
2020-06-15,0.0217712351991604,0.0297418076214971,0.732007801147379,0.0120566312133112,0.0194277286552992,0.620588820609379,85.6193938108294,77.9171844276794,1.09885122825888,0.532633337110385,0.550158290551469,0.968145616012589,0.0433801918518895,0.0604100027019508,0.718096174666925,0.731064558614717,0.731064558614717,0,65.78,0.304123059199698,0.889642307542778,0.889642307542778,0,101.32,0.324469717960119,0.82175111549488,0.937292580372872
2020-06-16,0.0217526782723723,0.0296303481593079,0.73413508864016,0.011950036425344,0.0194999244492826,0.612824755112509,85.4615986467744,77.7793862407765,1.09876925979098,0.532294552686546,0.554345919178533,0.960220927530837,0.0429204008259265,0.060100744532655,0.714140917216195,0.779847125583481,0.779847125583481,0,71.7,0.289682586672212,0.91311251854673,0.91311251854673,0,101.18,0.342705182898652,0.854053700659642,0.845282187511825
2020-06-17,0.0213369806883887,0.028645533018761,0.744862407496986,0.0116472169513352,0.0181609870418304,0.64133171421289,85.4077804256352,77.7675467232799,1.09824449946379,0.515701893805521,0.522576332905542,0.986845100577366,0.0409065674470157,0.0548209458702748,0.7461849991391,0.767484235071462,0.767484235071462,0,72,0.253097819803795,0.910103296447288,0.910103296447288,0,94.1,0.285382719868741,0.843293544883796,0.886871566436133
2020-06-18,0.0213818597072853,0.0284561833721922,0.7513959067392,0.0115972846923368,0.0181320969757404,0.639599749982216,85.2811821151179,77.7855557164606,1.09636270294166,0.520514993399326,0.522975637330486,0.995294916712144,0.0406836280136927,0.054712521666368,0.743588976976382,0.764426505345533,0.764426505345533,0,78.54,0.301262331577812,0.943305607411912,0.943305607411912,0,94.18,0.340404016999452,0.810369936677088,0.88501403195338
2020-06-19,0.0212872845604958,0.0282504861117708,0.753519230652329,0.0115684576736547,0.0178880201455655,0.646715375961972,85.4312389548158,77.7099935314178,1.099359748631,0.51455860553834,0.521310388644816,0.987048439368286,0.0403828350584113,0.054106086910646,0.746363992744512,0.751013283070335,0.751013283070335,0,72.14,0.304758705860973,0.941730454643741,0.941730454643741,0,93.92,0.327458258872548,0.797482208807238,0.930679552594795
2020-06-22,0.0212728343346533,0.0280755829736924,0.757698757478574,0.0114581658941565,0.0177013324478696,0.6473052764757,85.3635698416196,77.8336578262583,1.0967436482578,0.514123872595453,0.522040733359593,0.984834783459919,0.0404163391432265,0.0539849101439156,0.748659931738011,0.808984286931922,0.808984286931922,0,73.82,0.269590110268802,0.926051928140242,0.926051928140242,0,94.92,0.296564404689001,0.873584150466139,0.909044059254225
2020-06-23,0.0211966896952669,0.0280145476985426,0.756631516002295,0.0113579874011383,0.0176530537514855,0.643400714745036,85.4393997457723,77.9586466286071,1.09595796541727,0.51064709463286,0.520146000597756,0.981738000572955,0.0404593991891388,0.054038673616169,0.748711922067475,0.761361091186388,0.761361091186388,0,70.72,0.238144303383673,0.931436603228472,0.931436603228472,0,97.8,0.293541932700504,0.817405165899018,0.811278651717018
2020-06-24,0.0206517909101875,0.0271345906150433,0.761087248493007,0.0109306648733983,0.0164393030771899,0.664910478386703,85.606540983067,77.9543609021339,1.09816230923296,0.479689380509806,0.488258702772675,0.982449217568051,0.0376333648869398,0.0493151112071145,0.763120349235076,0.829657866222005,0.829657866222005,0,69.9,0.206399832831382,0.933320437638625,0.933320437638625,1.49156689762978e-05,98.04,0.320188314520507,0.888931424582435,0.644620129689843
2020-06-29,0.0205234764846256,0.0269624161220414,0.761188329403754,0.0106687976545406,0.0162920793478674,0.65484567235042,85.6121283577635,77.9040939350647,1.09894261050162,0.475372146790069,0.486884125834248,0.976355813563537,0.037794222915361,0.0491993531961784,0.768185361394074,0.825965744225726,0.825965744225726,0,72.66,0.269737488065876,0.949003324458168,0.949003324458168,0,93.12,0.325357750017381,0.870350738441628,0.829048910165708
2020-06-30,0.0204324060402806,0.0267844274317379,0.762846474592529,0.0105142865437219,0.0159874680267724,0.65765801852519,85.6190490183474,77.6599575662106,1.10248642545743,0.473084661260657,0.484879564138916,0.975674572098733,0.0377853901709221,0.049173201443356,0.768414279766758,0.839173022062823,0.839173022062823,0,71.66,0.273870556633722,0.941870769044841,0.941870769044841,1.25716681066575e-05,99.18,0.315779438172711,0.890964078770419,0.867284324205847
2020-07-01,0.0204298079939814,0.0266112922265141,0.767711985576793,0.0104977966682056,0.0159844060971459,0.656752375058841,85.7359280281994,77.4642237103721,1.10678096186382,0.473285290745956,0.482183966958673,0.981545059930458,0.0375890671096254,0.0483821862272578,0.776919565665436,0.85804866249281,0.85804866249281,0,68.36,0.199285331254827,0.923678489583246,0.923678489583246,1.44341591989033e-05,100.64,0.287041715349421,0.928947325470308,0.694273064151088
2020-07-02,0.0205685686954656,0.0266370661124796,0.772178460218229,0.0106513804940041,0.0161508792508508,0.659492299370818,85.8252121401966,77.4009145925028,1.10883976748913,0.478775534789736,0.486227159233275,0.984674602596676,0.0375354984103566,0.0481028712619338,0.780317212375227,0.847168702526407,0.847168702526407,0,71.18,0.215842598916399,0.915616509118676,0.915616509118676,0,100.16,0.318331510221642,0.925244023113833,0.678043460938303
2020-07-03,0.0206030959590658,0.0262041396632506,0.786253478413571,0.0105480345570257,0.0159822869015762,0.659982806089244,85.6667564514585,77.3233861407094,1.10790228839133,0.47886352559994,0.475102445189611,1.00791635666878,0.036642906261263,0.0458526481473681,0.799144820240143,0.873304133528357,0.873304133528357,0,74.12,0.266232396707317,0.935910556334246,0.935910556334246,1.70426721671746e-05,96.14,0.31908999132203,0.933106403830827,0.834348942141003
2020-07-06,0.0214758863214065,0.0265300951064715,0.809491493913563,0.0111346470436095,0.0163369768525438,0.681561046704656,87.1688498475167,78.1326258486562,1.11565237825699,0.493038537085227,0.484684733247321,1.01723554150744,0.036556549225616,0.0454963641051394,0.803504850214756,0.865597491246407,0.865597491246407,0,71.7,0.254335841013619,0.937659228941535,0.937659228941535,0,87.66,0.357741461075769,0.923147199461286,0.710948740044842
2020-07-07,0.0215479312990678,0.0265368220435085,0.812001198325059,0.0111318317515042,0.0164081967324025,0.678431148349247,86.8247175521623,77.7867236083417,1.11618941542425,0.493462116385695,0.487050387605655,1.0131644054562,0.0364585769783838,0.0454311409880101,0.802501900359616,0.864206651705657,0.864206651705657,0,76.36,0.275088138720075,0.927820007011034,0.927820007011034,0,94.6,0.330080103919286,0.931437827569264,0.833398122012656
2020-07-08,0.0217463802226704,0.0264947884922032,0.820779536665104,0.0111392452168603,0.0162577616688143,0.685164750460555,86.7697235940658,77.814969342901,1.11507752720051,0.495966533121211,0.48649938135177,1.0194597406129,0.0364634893309522,0.0453764084472227,0.803578127461606,0.917168189167319,0.917168189167319,0,76.78,0.217567581002952,0.902812691477416,0.902812691477416,1.51759830602414e-05,95.9,0.308126023231258,1.01590085942014,0.70609933793116
2020-07-09,0.021936155955496,0.0265731906482777,0.825499513620423,0.0113458065902274,0.0162880762459991,0.696571308905451,86.9797162107248,77.6210900104484,1.12056808528477,0.502321517802809,0.489691788426439,1.02579118064641,0.0363209817416733,0.0451908828576967,0.803723659394879,0.86728899121853,0.86728899121853,0,85.84,0.298754932296121,0.897112150869036,0.897112150869036,0,92.82,0.354205963843205,0.966756486776356,0.843449751818323
2020-07-10,0.0220649287129667,0.026465864188694,0.833712761300747,0.0114325856564194,0.0162231059016241,0.704710042931721,86.9335971964822,78.2368921656523,1.11115862082579,0.501415690402246,0.483954854832354,1.03607947186715,0.0380270436125776,0.0455203723823779,0.835385161025151,0.921816487260975,0.921816487260975,0,83.3,0.339279508610678,0.90590931963244,0.90590931963244,0,92.16,0.362875818300879,1.01755933765533,0.934974146801273
2020-07-13,0.0225265209470926,0.0267769084468381,0.841266682888951,0.011751593071355,0.0165347016012589,0.710723020877514,87.1334269389045,78.8274215316491,1.10536949256828,0.510237262429839,0.491531854642028,1.03805533173722,0.0380065118175532,0.0454012804186456,0.837124227931345,0.977642252822077,0.977642252822077,0,93.06,0.32661416323325,0.930853914073536,0.930853914073536,0,93.84,0.284029090063224,1.05026389000589,1.14993208322622
2020-07-14,0.0227109206988053,0.0269151404000419,0.843797221981794,0.0117853714297355,0.0166121520391982,0.709442786336573,87.0896668777982,78.6335474192604,1.10753831839038,0.50684311060582,0.488768152303938,1.03698063840019,0.0384600338808611,0.0459268341802933,0.837419660364134,0.926395776183801,0.926395776183801,0,87.7,0.357804209808914,0.920196962571415,0.920196962571415,0,88.74,0.336384381370584,1.00673639868911,1.06367664381757
2020-07-15,0.0230392175509615,0.0271153205963344,0.849675277454623,0.0119477581373779,0.0167550207452876,0.713085248834341,87.0902521853519,79.0442623135707,1.10179094138247,0.511936738685219,0.492803221132199,1.03882587761716,0.0401180406925571,0.0473023898106834,0.848118686035104,0.952531258403217,0.952531258403217,0,80.04,0.333679744504741,0.918389188391219,0.918389188391219,0,87.58,0.303212918381418,1.03717603652522,1.10047997389411
2020-07-16,0.0235671891708679,0.0278299218923995,0.846829152521058,0.0123371031604356,0.0181984251292051,0.677921472481533,87.1178731803077,80.0441754147514,1.08837242346371,0.542637149044085,0.532404758547272,1.01921919429258,0.043306135776159,0.0514321667588012,0.842004887315938,0.854704644329686,0.854704644329686,0,78.7,0.340233872613926,0.908539281508959,0.908539281508959,0,95.24,0.381606568642969,0.940745944314196,0.891582851479289
2020-07-17,0.0236488709246449,0.0278256615680338,0.849894291527388,0.0123132047441637,0.0180629494386177,0.681682954713843,86.989886523653,79.483963626725,1.09443317311373,0.538441217751052,0.526204361937262,1.02325494940547,0.0435553781209069,0.0517718720245639,0.841294247583735,0.904079253582947,0.904079253582947,0,81.78,0.335002972790202,0.908066078936003,0.908066078936003,0,96.76,0.318462805877825,0.99560954269129,1.0519375154872
2020-07-20,0.0244171908657082,0.0282448972848983,0.864481489148955,0.0131045829581321,0.0181795806053598,0.720840774196324,87.8193540846676,80.3806969089552,1.09254283007944,0.547992206967866,0.532835047628824,1.02844625068582,0.043426649759157,0.0516886187902486,0.840158835262777,0.886079011411563,0.886079011411563,0,86.7,0.238265098577719,0.882941976304207,0.882941976304207,0,88.94,0.294481289740848,1.00355293461127,0.80910097475938
2020-07-21,0.0244367052308959,0.0282464932410783,0.865123504795211,0.0131571289696436,0.0181999934076575,0.722919436009678,87.5887379946482,80.4309053965691,1.08899355991067,0.545877672484282,0.532315946762488,1.02547683533487,0.0436497298454787,0.0517074935087366,0.84416642315303,0.864448092021339,0.864448092021339,0,96.6,0.242397284272633,0.897328286870036,0.897328286870036,0,85,0.3067843690563,0.96335767485567,0.790122668303707
2020-07-22,0.024457602390284,0.0281843948611781,0.867771066604396,0.0130532901201579,0.0181610605646569,0.718751532912172,87.4195485460305,80.4322045554011,1.08687246643621,0.547752366067078,0.53392213846401,1.02590307950679,0.0435638881410656,0.0515772984381123,0.8446329966921,0.889847343111086,0.889847343111086,0,84.56,0.332435455451691,0.864097372843056,0.864097372843056,0,92.78,0.309443283383103,1.0297998478844,1.07430173250884
2020-07-23,0.0244831889192152,0.0282527337331605,0.866577696532039,0.0129947127109598,0.0181948151500086,0.714198666148779,87.3889060121825,80.4837910013813,1.08579510140971,0.547188076773923,0.53206407950346,1.02842514248392,0.0436014787237447,0.051630419657625,0.8444920458303,0.888600880894644,0.888600880894644,0,79.3,0.302613559981599,0.908958320821905,0.908958320821905,1.55028840233977e-05,95,0.306115120195877,0.977603549622767,0.988561296116187
2020-07-24,0.0249707034053224,0.028886148008053,0.864452518846091,0.0133080064374814,0.0190750688753214,0.697664921917989,87.6086454291316,81.8006057647887,1.07100240407808,0.566681556708415,0.557671941685112,1.01615576174781,0.0460836759706518,0.0548431283778331,0.840281678557166,0.908376214481389,0.908376214481389,0,75.42,0.255897163178975,0.853393993635668,0.853393993635668,0,86.2,0.334997446060023,1.06442771012658,0.763877952469898
2020-07-27,0.0250334999150417,0.028983729219611,0.863708728623626,0.0134873683246341,0.0190819520701765,0.706812818470167,87.4715933475277,81.4056788387623,1.07451463577596,0.563442391893871,0.554160164728742,1.01675008013193,0.046292760087132,0.0550662243507093,0.840674308670588,0.877572123114931,0.877572123114931,0,83.08,0.298025071079596,0.865767021541752,0.865767021541752,0,96.3,0.348264825471165,1.01363542532742,0.855742668460417
2020-07-28,0.0250390166998832,0.0289954749315209,0.863549114440037,0.0135367870554093,0.0191324273135926,0.707531084975928,87.4879451908619,81.3988258248242,1.0748059852748,0.563761501716699,0.553706422022406,1.01815958655052,0.0462808862109314,0.0550674684099744,0.840439692385578,0.906429835777106,0.906429835777106,0,81.7,0.171059443391358,0.879891158644903,0.879891158644903,0,90.7,0.349774042297105,1.03016131810334,0.489056998821132
2020-07-29,0.0249147347076953,0.0290272871510824,0.858321157537668,0.0135501198800168,0.0192519910082446,0.703829535044663,87.4980904012484,81.510901746216,1.07345261218767,0.569704605173583,0.556655053763896,1.02344279697355,0.0456731383153114,0.0545642622730865,0.837052246518494,0.945898145853667,0.945898145853667,0,77.22,0.177122749962789,0.854377099169823,0.854377099169823,0,90.48,0.391080940312041,1.10712020110648,0.452905605221936
2020-07-30,0.0249216600030135,0.0289527947960057,0.860768716063697,0.0135912264888039,0.0193029608579064,0.704100608650254,87.4699391621044,81.3873773351568,1.07473593603956,0.573792094817455,0.56017826692531,1.0243026705889,0.045246439740664,0.0540528009173681,0.837078541218122,0.915683489281501,0.915683489281501,0,81.16,0.199504421331765,0.877315167325735,0.877315167325735,0,96.52,0.282410236384388,1.04373379531636,0.706434808758915
2020-07-31,0.0246334926758401,0.0286769336088478,0.859000233840895,0.0135501263544231,0.019210214074547,0.705360507792398,87.4960968064854,81.3362926580191,1.07573254136828,0.57212998179601,0.563692128848941,1.01496890326338,0.0436472782582898,0.0528243055381378,0.826272637446745,0.912613712315468,0.912613712315468,0,86.18,0.203172416751372,0.886282880752479,0.886282880752479,0,86.58,0.310580244188064,1.02970928597948,0.654170445652511
2020-08-03,0.0247297440477443,0.0288662500470422,0.856700957257808,0.0136078945324071,0.0192482525994142,0.706967786406817,87.3581087419509,81.2715789450006,1.07489124582001,0.583375729643797,0.571942894218917,1.01998947017341,0.0433394573778717,0.0524973422780073,0.825555266176359,0.893262698886514,0.893262698886514,0,89.92,0.314800047573404,0.844727857333357,0.844727857333357,0,96.36,0.254474222889193,1.05745618678467,1.23706064999157
2020-08-04,0.0247509116536052,0.0288276843824543,0.85858133193208,0.0135078853259772,0.0190502065269452,0.709067657973745,87.3969156538346,81.1841873985373,1.07652633418376,0.579075832962313,0.569356616045349,1.0170705259991,0.043569384765052,0.0529094322707786,0.82347103144244,0.927759534411553,0.927759534411553,0,84.44,0.258338068873334,0.854907464119412,0.854907464119412,0,97.58,0.347059789477262,1.0852163226428,0.744361855524779
2020-08-05,0.0248152654860501,0.0287983768959816,0.861689725628696,0.0135566413972332,0.0188584869836061,0.718861561323457,87.2145533247639,81.2387368420295,1.07355870752095,0.577963269382494,0.568342448458852,1.01692785916261,0.0436074952788033,0.0528850892573646,0.824570703976464,0.840405195206335,0.840405195206335,0,84.38,0.312179242503598,0.858174364284596,0.858174364284596,0,84.26,0.317724141476497,0.979294220594582,0.982548071584577
2020-08-06,0.0248639659090006,0.0288708071953029,0.861214781450442,0.0135359424780337,0.0189495749484522,0.714313778269698,87.1398033991219,81.1325339527827,1.07404267010612,0.575196625205773,0.567664721861158,1.01326822515925,0.0437976334578342,0.0529684390337394,0.826862831089592,0.880097772775619,0.880097772775619,0,86.24,0.354408728041472,0.886568556561174,0.886568556561174,0,90.76,0.33470028430275,0.992701315947123,1.0588838571792
2020-08-07,0.0250092892387897,0.0290286188880943,0.861539067194372,0.0136683876987214,0.019015205680245,0.718813560503398,86.9707741784178,81.1620979489482,1.0715688280153,0.573375765317031,0.567361321773386,1.01060072887035,0.0441043617588066,0.0532799095642632,0.82778597260212,0.848998428443565,0.848998428443565,0,89.12,0.367678252670448,0.871313693399831,0.871313693399831,0,99.44,0.316142672011491,0.974388942667487,1.16301368091519
2020-08-10,0.0251825507093886,0.0291394545636914,0.864208032938501,0.0137265920825611,0.0190320362687007,0.721236124646069,86.9113452790121,80.9853875891809,1.07317317192939,0.570719695505611,0.564325857771345,1.01133004565752,0.0443966572969327,0.0536144975330668,0.828071871223842,0.925046544001676,0.925046544001676,0,82.46,0.451363888233349,0.863608726890533,0.863608726890533,0,98.32,0.284159850866766,1.07114080161319,1.58841541778884
2020-08-11,0.0254561383112596,0.0293141782329294,0.868389968464611,0.0138512133938759,0.0191188904169023,0.72447789028753,86.8667230556262,81.005009175821,1.07236236301242,0.573278487945935,0.567528996374146,1.01013074505183,0.0452096183080866,0.054060386022655,0.836279975676473,0.898408970189372,0.898408970189372,0,94.38,0.38160579787505,0.891984504284725,0.891984504284725,0,94.78,0.353921838464447,1.00720244115653,1.07822054589995
2020-08-12,0.0256398083802969,0.0295100534319429,0.868849947677267,0.014057901881391,0.0191744889233067,0.733156536146499,86.7103923430455,80.5103723287798,1.07700895965239,0.567912508001621,0.563688426594284,1.00749364579446,0.0457278102092072,0.0545997987150908,0.837508768994207,0.882734182560656,0.882734182560656,0,77.28,0.331223061542441,0.881009871619045,0.881009871619045,0,92.56,0.377205732605083,1.0019571982076,0.878096574129261
2020-08-13,0.0256797406296183,0.0295650111201498,0.868585522435895,0.01402271827675,0.0191608498182848,0.731842189137583,86.7137152849532,80.5366647829075,1.07669861321792,0.566026981720716,0.563452578399848,1.00456897957265,0.0458130934942432,0.054701169601263,0.837515794053249,0.878247635151478,0.878247635151478,0,89.92,0.335698542856907,0.883112293051281,0.883112293051281,0,93.86,0.391570237601918,0.994491461688303,0.857313734855886
2020-08-14,0.0257427395819446,0.0296099108759347,0.869396050863055,0.0140247351111628,0.0191824595374711,0.731122882535827,86.7054474422966,80.3804497705908,1.07868825926898,0.562336378243843,0.563910987129229,0.997207699581449,0.0461633100978997,0.0547566515473937,0.843063057972854,0.891730115640623,0.891730115640623,0,70.34,0.284919337995009,0.878747329471498,0.878747329471498,0,85.62,0.37506907070733,1.01477419701171,0.759644983409826
2020-08-17,0.0257382541980033,0.029525156350162,0.871739810375705,0.0141374751375551,0.0189422587751887,0.74634579251303,86.4459206845363,80.3603567633702,1.07572843335036,0.565340030593304,0.569211307041804,0.993198876409151,0.0461523318214093,0.0541855522936001,0.851746081157141,0.881091116076234,0.881091116076234,0,78.76,0.368667545948671,0.905261861508405,0.905261861508405,0,86.64,0.331802721743463,0.973299719716574,1.11110464679585
2020-08-18,0.0257965571132999,0.0295294985094891,0.873586021280057,0.0140976067436713,0.0188621373982006,0.747402399105427,86.463487263701,80.2601491792122,1.07729038816807,0.562523171370498,0.56847105669123,0.989537048103467,0.0461962037073487,0.0542140864152437,0.852107021660692,0.904280507874957,0.904280507874957,0,89.78,0.33547526138895,0.931079709458893,0.931079709458893,0,95.16,0.398351265994219,0.971217070556171,0.842159395556731
2020-08-19,0.0259664652639265,0.0296257641126574,0.876482549620808,0.0142473186438897,0.01898676497342,0.750381577053007,86.128265041625,80.1618453647146,1.07442966974831,0.562208066517444,0.572247306610207,0.982456465977565,0.0462326595252113,0.0545850148393911,0.846984463799167,0.891514733350932,0.891514733350932,0,79.24,0.294726139730054,0.920646611387759,0.920646611387759,0,93.32,0.384439607572731,0.968357154985979,0.766638332587247
2020-08-20,0.0260811095440697,0.0296200146010474,0.880523183237982,0.0143859280723376,0.0189277490252328,0.760044316582998,86.1137629004297,80.1718084906721,1.07411525973558,0.563696131215254,0.57031365894682,0.988396687282949,0.0464240591402748,0.054907371557244,0.845497750550217,0.902939289481992,0.902939289481992,0,85.1,0.284057646531429,0.913641926138757,0.913641926138757,0,89.94,0.385015673994408,0.988285742640997,0.737782032571368
2020-08-21,0.0259856958496705,0.0294488739754516,0.882400321021852,0.014233183731954,0.0187215564480198,0.760256433351164,86.1418170103414,80.3778776356603,1.07171051966324,0.559697449951982,0.568808727746789,0.983981824908174,0.0461557017079845,0.054605755078479,0.845253428721017,0.881966852198639,0.88196685219864,0,82.04,0.283398896361042,0.942797840907363,0.942797840907363,1.38777878078143e-19,89.28,0.332764856098163,0.935478226540932,0.851649118491773
2020-08-24,0.0259893555556639,0.0293935401921939,0.884185960103096,0.0142178139461304,0.0187031397463366,0.76018327077491,86.1328714504103,80.3969604904718,1.07134487330051,0.559549430938406,0.57241948582052,0.977516392783754,0.0461369741706515,0.0543489029496552,0.848903504333646,0.892821425963435,0.892821425963435,0,83.48,0.286168219568902,0.922375777403165,0.922375777403165,0,90.44,0.325299189502545,0.967958447995094,0.879707754595138
2020-08-25,0.0261013518659163,0.0293960213167919,0.887921245689342,0.0143006275251665,0.0186957360326351,0.764913855234339,86.0416328134482,80.4648617911325,1.06930691109359,0.55737455628253,0.567291205451322,0.982519296838204,0.0463562343276289,0.0545183855321306,0.8502862635268,0.882513174921104,0.882513174921104,0,87,0.310960482850024,0.912116141132154,0.912116141132154,0,88.9,0.317439543966595,0.967544740328456,0.979589621898987
2020-08-26,0.0262587133174232,0.0295095496998292,0.889837818080131,0.0143175380719479,0.0186987873340302,0.765693401191383,85.9723357038983,80.3718410430766,1.06968229902585,0.561471604703606,0.570534658580765,0.984114805751322,0.0470534440803064,0.0550791800275268,0.854287301604537,0.888841658394852,0.888841658394852,0,80.8,0.244266214295882,0.900694504321291,0.900694504321291,0,92.9,0.323327676164699,0.986840326137695,0.755475736544918
2020-08-27,0.0262633102289105,0.0296199747037505,0.886675646808875,0.014309737076886,0.0186850803845097,0.765837597827465,85.9719906726039,80.4230435789222,1.06899697955644,0.562543373302986,0.571981133265822,0.983499875408567,0.0470742507964212,0.0550558816567796,0.855026736105759,0.864443403564961,0.864443403564961,0,78.64,0.250204590513652,0.912669807365179,0.912669807365179,0,96.66,0.344611442370862,0.947158979719681,0.726048412067489
2020-08-28,0.026243703977003,0.0296777203611333,0.884289751963985,0.0143060005821667,0.0187110568923531,0.764574693159813,85.9303220342367,80.2353075606794,1.07097890749967,0.562777566669097,0.571341284095616,0.985011204922685,0.0471183267705896,0.0550952189763214,0.855216253715952,0.937269540281513,0.937269540281513,0,75.08,0.304748966288318,0.944038336718961,0.944038336718961,0,98.7,0.380148494435803,0.992829955973003,0.801657696265799
2020-08-31,0.0262206812006191,0.0295157067691824,0.888363656871547,0.0142332082910647,0.018275551764859,0.778811412875251,85.8051350564625,79.9911024622967,1.07268349122837,0.558185127981863,0.565843104756176,0.986466254143695,0.0472223040663494,0.0552055206372154,0.85539097396929,0.933140044226304,0.933140044226304,0,84.72,0.276912059850345,0.947456924779621,0.947456924779621,0,91.68,0.341031785193991,0.984889148858512,0.811983140201513
2020-09-01,0.0262403705350374,0.0295250901591173,0.888748193269594,0.0142580061107457,0.0182288844398757,0.782165587684358,85.7451695691094,79.8972181318762,1.0731934299337,0.557991191908429,0.56696997212069,0.984163570111699,0.0473007198858364,0.0551322724023602,0.857949760180961,0.93062829097011,0.93062829097011,0,81.52,0.273812895030011,0.923299492277352,0.923299492277352,0,100,0.294774521270674,1.00793761802542,0.928889287478767
2020-09-02,0.0262574648812553,0.029575457348168,0.887812640465618,0.0142803619614437,0.0182320585158927,0.783255601609418,85.7355577296824,79.6999552671507,1.07572905709044,0.558895877632634,0.566867274559528,0.985937807164669,0.047242435591662,0.0551348250616277,0.856852915355333,0.925417232014487,0.925417232014487,0,76.48,0.276704163467237,0.940169118560536,0.940169118560536,0,95.86,0.306220363455761,0.984309326636217,0.90361124369579
2020-09-03,0.0263416539490883,0.02964249445062,0.888644982053368,0.0142632297796952,0.0182177018586971,0.782932440673686,85.7942978374368,79.7160070960455,1.07624931256363,0.558050255245637,0.566091859122886,0.985794524779585,0.0473951022298598,0.0555117802729442,0.853784584043681,0.924577396985052,0.924577396985052,0,69.94,0.248601641334348,0.955045254158319,0.955045254158319,0,91.36,0.262155214518413,0.968097996361316,0.948299433185174
2020-09-04,0.0263720748192816,0.0296488499025375,0.889480533173214,0.0142691214464384,0.0182130681776894,0.783455116250964,85.9271433490371,79.7917088776169,1.07689313285457,0.55728006554037,0.567215651429491,0.982483582982802,0.0474684775422705,0.0554090780372278,0.856691344158041,0.906912853074417,0.906912853074417,0,77.82,0.357557577865422,0.961185110155253,0.961185110155253,0,94.56,0.264712169215047,0.943536102975971,1.35074099134048
